Track for Patricia             2015
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
10/22/2015 04:24:07     13.756 N    101.948 W
10/22/2015 04:26:07     13.758 N    101.956 W
10/22/2015 04:28:06     13.759 N    101.964 W
10/22/2015 04:30:06     13.761 N    101.971 W
10/22/2015 04:32:07     13.763 N    101.979 W
10/22/2015 04:34:07     13.764 N    101.987 W
10/22/2015 04:36:06     13.766 N    101.994 W
10/22/2015 04:38:07     13.767 N    102.002 W
10/22/2015 04:40:07     13.769 N    102.010 W
10/22/2015 04:42:06     13.770 N    102.017 W
10/22/2015 04:44:06     13.772 N    102.025 W
10/22/2015 04:46:07     13.773 N    102.032 W
10/22/2015 04:48:07     13.775 N    102.040 W
10/22/2015 04:50:06     13.776 N    102.047 W
10/22/2015 04:52:06     13.778 N    102.054 W
10/22/2015 04:54:07     13.779 N    102.062 W
10/22/2015 04:56:07     13.781 N    102.069 W
10/22/2015 04:58:06     13.782 N    102.077 W
10/22/2015 05:00:06     13.784 N    102.084 W
10/22/2015 05:02:07     13.785 N    102.091 W
10/22/2015 05:04:07     13.787 N    102.098 W
10/22/2015 05:06:06     13.788 N    102.106 W
10/22/2015 05:08:07     13.790 N    102.113 W
10/22/2015 05:10:07     13.791 N    102.120 W
10/22/2015 05:12:06     13.793 N    102.127 W
10/22/2015 05:14:06     13.794 N    102.134 W
10/22/2015 05:16:07     13.795 N    102.141 W
10/22/2015 05:18:07     13.797 N    102.149 W
10/22/2015 05:20:06     13.798 N    102.156 W
10/22/2015 05:22:06     13.800 N    102.163 W
10/22/2015 05:24:07     13.801 N    102.170 W
10/22/2015 05:26:07     13.802 N    102.177 W
10/22/2015 05:28:06     13.804 N    102.184 W
10/22/2015 05:30:06     13.805 N    102.191 W
10/22/2015 05:32:07     13.807 N    102.197 W
10/22/2015 05:34:07     13.808 N    102.204 W
10/22/2015 05:36:06     13.809 N    102.211 W
10/22/2015 05:38:07     13.811 N    102.218 W
10/22/2015 05:40:07     13.812 N    102.225 W
10/22/2015 05:42:06     13.814 N    102.232 W
10/22/2015 05:44:06     13.815 N    102.238 W
10/22/2015 05:46:07     13.816 N    102.245 W
10/22/2015 05:48:07     13.818 N    102.252 W
10/22/2015 05:50:06     13.819 N    102.259 W
10/22/2015 05:52:06     13.820 N    102.265 W
10/22/2015 05:54:07     13.822 N    102.272 W
10/22/2015 05:56:07     13.823 N    102.279 W
10/22/2015 05:58:06     13.824 N    102.285 W
10/22/2015 06:00:06     13.826 N    102.292 W
